1.	0.0000896613896903477
0.9493620377125694	1.6757517903824158e-6
0.9036053062899374	0.000030094707088951342
0.8620564715233044	0.000028251570919793183
0.8241605978885672	0.00003371494876734074
0.789456220439748	0.00003587552581943627
0.7575564603608174	0.000036774447149615346
0.7281345411139477	0.000037530386654424435
0.7009125535414422	0.00003822996390109509
0.6756526503072723	0.00003847155336517312
0.65215007814631	0.00003787743675386654
0.630227615467277	0.000037918751494249274
0.6097310953709968	0.00003738588994224058
0.590525774764938	0.00003681676163380036
0.5724933687181626	0.00003691169015649146
0.5555296120728365	0.000036743565480909816
0.5395422420963267	0.0000362453929587062
0.5244493197278279	0.00003638045169541504
0.510177824921865	0.00003605508441681724
0.49666247526010954	0.000035537224451982074
0.48384472749711765	0.000035816125203156095
0.4716719298236143	0.000035276471097351876
0.46009659895594235	0.00003541663263203251
0.4490758011217506	0.000035348136673608074
0.43857061992888713	0.000034773123950040757
0.428545697215559	0.000034605164017638716
0.4189688354651922	0.00003447476983581288
0.4098106523658499	0.00003355363831945596
0.4010442797061398	0.00003447377127607375
0.3926451001077507	0.00003364336510509625
0.3845905161614492	0.00003399396595144249
0.3768597474070721	0.0000329803062097591
0.3694336513168176	0.00003393821657090505
0.36229456503488605	0.000032888679565668075
0.3554261651189716	0.00003335121213609367
0.34881334293909155	0.00003307647082673908
0.34244209373182966	0.00003296848654631699
0.3362994175953517	0.000032035251291447694
0.33037323095227256	0.00003280074557676172
0.32465228721149914	0.00003140199832063115
0.31912610553296605	0.00003283259464762216
0.31378490674593895	0.000031315904742816114
0.3086195555965796	0.000031102045056595256
0.30362150860726234	0.00003116226543280372
0.2987827669216107	0.00003171507862706436
0.2940958335877855	0.00003080370785597483
0.2895536748001982	0.000030482298550807744
0.2851496846782088	0.0000308288784478662
0.280877653210876	0.000029275538523968955
0.2767317370406324	0.00003094763528431292
0.27270643279682016	0.00002927233349866911
0.268796552723181	0.000030811413910149374
0.26499720237233076	0.000028480741151884438
0.26130376016555557	0.000029825510767563044
0.257711858638443	0.000027601675023629802
0.2542173672123343	0.00002899994508688466
0.2508163763487052	0.00002969056529918135
0.24750518295867913	0.000028502430305617655
0.2442802769531932	0.000027751060240726157
0.24113832883112038	0.000028816640053883676
0.23807617821308175	0.000028544940070544984
0.23509082323794034	0.000028605494870600568
0.2321794107471906	0.0000266072978742165
0.22933922718977706	0.000025842388029125203
0.2265676901863981	0.00002729637101611974
0.22386234069817207	0.00002864578654539554
0.22122083574974738	0.000028148726197016558
0.21864094166159428	0.000026853084085764686
0.21612052775039062	0.0000278853044817836
0.2136575604601605	0.00002453627315849433
0.21125009789018945	0.000024538939047604597
0.20889628468876986	0.000025950021562409255
